Year,County,Latitude,Longitude,Industry Sector,Total Release
2012,MILWAUKEE,43.11334,-87.96389,Chemicals,315.0
2012,FOND DU LAC,43.79254,-88.44588,Food,5.0
2012,ONEIDA,45.674015999999995,-89.305962,Transportation Equipment,0.0
2012,ONEIDA,45.674015999999995,-89.305962,Transportation Equipment,0.0
2012,SHEBOYGAN,43.820221999999994,-87.74130600000001,Electrical Equipment,0.0
2012,WAUKESHA,43.08341,-88.24705,Machinery,10.0
2012,MILWAUKEE,43.10471,-88.06232,Nonmetallic Mineral Product,0.0
2012,SHEBOYGAN,43.730990000000006,-87.72955,Fabricated Metals,0.047572
2012,PRICE,45.53667,-90.28788,Machinery,6.32647
2012,ONEIDA,45.63785,-89.41818,Food,0.0
2012,SHEBOYGAN,43.70823,-87.7526,Primary Metals,115.2292
2012,DOUGLAS,46.74028,-92.09064000000001,Machinery,39.18
2012,MILWAUKEE,43.01064,-88.02519000000001,Food,0.0
2012,ROCK,42.781110999999996,-88.968889,Chemicals,0.0
2012,MARATHON,44.92003,-89.6012,Fabricated Metals,42.2
2012,SHEBOYGAN,43.7375,-87.763889,Fabricated Metals,0.0
2012,JEFFERSON,43.1817,-88.71559,Fabricated Metals,5.0
2012,LA CROSSE,43.789569,-91.227025,Machinery,1.6909999999999998
2012,WASHINGTON,43.38799,-88.17214,Fabricated Metals,105.0
2012,MILWAUKEE,43.017720000000004,-87.99316,Primary Metals,3179.0
2012,OUTAGAMIE,44.26963,-88.39713,Primary Metals,17.0
2012,MILWAUKEE,42.98825,-87.89013,Fabricated Metals,62.0
2012,DANE,43.17344,-89.22207,Nonmetallic Mineral Product,0.0
2012,MILWAUKEE,43.03318,-87.94673,Leather,505.0
2012,DANE,43.086889,-89.336139,Primary Metals,4.87
2012,DANE,43.086889,-89.336139,Primary Metals,2.77
2012,BROWN,44.51075,-87.98285,Chemicals,2512.0
2012,BROWN,44.51075,-87.98285,Chemicals,633.0
2012,MILWAUKEE,43.14878,-88.01396,Machinery,5.0
2012,MILWAUKEE,42.8457,-87.8294,Electric Utilities,18688.0
2012,BROWN,44.42224,-88.06034,Machinery,73.7
2012,PORTAGE,44.486243,-89.582534,Hazardous Waste,6190.0
2012,WAUKESHA,42.98959,-88.12383,Plastics and Rubber,829.0
2012,MILWAUKEE,43.17069,-88.01827,Chemicals,0.0
2012,MARATHON,44.7178,-89.68299999999999,Food,0.0
2012,CHIPPEWA,44.94117,-91.36085,Computers and Electronic Products,28.768
2012,SAWYER,45.988423,-91.52279200000001,Wood Products,156.0
2012,WAUKESHA,42.99125,-88.24795999999999,Primary Metals,893.5105
2012,BUFFALO,44.324909999999996,-91.68802,Food,7825.0
2012,DOUGLAS,46.6915,-92.072,Petroleum,0.0
2012,ROCK,42.640617999999996,-89.007214,Paper,2695.0
2012,DANE,43.0777,-89.1976,Chemicals,0.0
2012,MARINETTE,45.09713,-87.61406,Chemicals,22.88
2012,WAUKESHA,43.123611,-88.531362,Plastics and Rubber,250.0
2012,WINNEBAGO,44.16243,-88.47349,Primary Metals,233118.0
2012,DODGE,43.604433,-88.437324,Machinery,30631.0
2012,SHEBOYGAN,43.760490000000004,-87.73952,Chemicals,0.0
2012,WINNEBAGO,43.98276,-88.59728,Fabricated Metals,3860.0
2012,PORTAGE,44.506440000000005,-89.56108,Furniture,18.1
2012,MILWAUKEE,43.030372,-87.919832,Electric Utilities,3.0
2012,MILWAUKEE,42.90456,-87.9272,Computers and Electronic Products,0.0
2012,WAUKESHA,43.066559999999996,-88.47811999999999,Fabricated Metals,134.0
2012,WOOD,44.403999999999996,-89.8255,Paper,1400400.0
2012,MANITOWOC,44.08278,-87.68194,Fabricated Metals,68.635
2012,MILWAUKEE,43.01806,-87.91261999999999,Electrical Equipment,0.0
2012,LAFAYETTE,42.7358,-90.327122,Food,12.0
2012,MARATHON,44.791101,-89.700253,Paper,8.0
2012,DANE,43.086889,-89.336139,Primary Metals,0.0
2012,WAUKESHA,43.1255,-88.0947,Chemical Wholesalers,0.0
2012,MILWAUKEE,42.8457,-87.8294,Electric Utilities,25229.0
2012,DANE,43.056740000000005,-89.30868000000001,Machinery,24.8
2012,RACINE,42.70409,-87.83344,Machinery,0.0
2012,MILWAUKEE,43.17069,-88.01827,Chemicals,0.0
2012,SAUK,43.528048999999996,-89.9996,Primary Metals,229251.0
2012,MARATHON,44.95178,-89.68089,Fabricated Metals,0.0
2012,ONEIDA,45.674015999999995,-89.305962,Transportation Equipment,0.0
2012,MILWAUKEE,42.84874,-87.93297,Chemicals,16935.0
2012,COLUMBIA,43.53937,-89.4512,Food,15000.0
2012,MANITOWOC,44.1131,-87.68132,Fabricated Metals,47.53
2012,FOND DU LAC,43.761340000000004,-88.46741999999999,Fabricated Metals,0.0
2012,OZAUKEE,43.37253,-87.88294,Fabricated Metals,90.15
2012,WAUKESHA,42.99692,-88.12132,Petroleum,0.0
2012,EAU CLAIRE,44.828889000000004,-91.509167,Paper,0.0
2012,MANITOWOC,44.08464,-87.70185,Fabricated Metals,0.0
2012,MILWAUKEE,43.01686,-87.97283,Machinery,49.7
2012,DODGE,43.21528,-88.71706999999999,Primary Metals,0.5761
2012,ST. CROIX ISLAND,44.9488,-92.28408,Electrical Equipment,3035.0
2012,OUTAGAMIE,44.373832,-88.739211,Furniture,71.0
2012,MILWAUKEE,43.01595,-87.96529,Machinery,0.0
2012,WINNEBAGO,43.985556,-88.541389,Chemical Wholesalers,101.0
2012,SHEBOYGAN,43.715592,-87.70775,Electric Utilities,13.295464
2012,LA CROSSE,43.83699,-91.23522,Fabricated Metals,51314.0
2012,LA CROSSE,43.83699,-91.23522,Fabricated Metals,0.0
2012,EAU CLAIRE,44.756796,-91.45635,Hazardous Waste,1195.0
2012,OUTAGAMIE,44.26316,-88.34942,Primary Metals,2386.0
2012,WINNEBAGO,44.20629,-88.43709,Paper,4.0
2012,WINNEBAGO,44.23267,-88.46568,Other,0.0
2012,FOND DU LAC,43.6968,-88.6768,Petroleum Bulk Terminals,512.0
2012,JACKSON,44.30089,-90.80696999999999,Transportation Equipment,4.82
2012,MARATHON,45.01293,-89.64198,Other,38416.4
2012,OZAUKEE,43.39694,-87.94966,Primary Metals,13084.0
2012,SHEBOYGAN,43.70823,-87.7526,Primary Metals,4700.85
2012,KENOSHA,42.532222,-87.906111,Chemicals,10.0
2012,WALWORTH,42.5362,-88.6017,Nonmetallic Mineral Product,796.2
2012,DANE,43.03174,-89.30134,Petroleum Bulk Terminals,588.0
2012,MILWAUKEE,42.949595,-87.929356,Fabricated Metals,26.0
2012,DODGE,43.21528,-88.71706999999999,Primary Metals,7.867999999999999
2012,LA CROSSE,43.83699,-91.23522,Fabricated Metals,51293.0
2012,WALWORTH,42.603629999999995,-88.43136,Fabricated Metals,40.2
2012,MILWAUKEE,43.18469,-88.044,Petroleum Bulk Terminals,3.0
2012,CLARK,44.73692,-90.57769,Food,0.0
2012,FOND DU LAC,43.79153,-88.4449,Nonmetallic Mineral Product,0.0
2012,SHEBOYGAN,43.73437,-87.81633000000001,Machinery,0.0
2012,WAUKESHA,43.007709999999996,-88.11667,Primary Metals,0.0
2012,GREEN,42.59557,-89.78676,Primary Metals,10841.0
2012,WAUKESHA,43.1255,-88.0947,Chemical Wholesalers,0.0
2012,BROWN,44.4417,-88.07644,Primary Metals,26.73
2012,MILWAUKEE,42.99432,-87.9372,Fabricated Metals,12.0
2012,POLK,45.5764,-92.48725,Fabricated Metals,0.0
2012,DANE,43.03174,-89.30134,Petroleum Bulk Terminals,8.0
2012,BROWN,44.52666,-87.99876,Paper,342.791
2012,OCONTO,44.8854,-87.8748,Transportation Equipment,47182.0
2012,WOOD,44.3143,-89.8962,Paper,341.0
2012,DODGE,43.4528,-88.83899699999999,Food,0.0
2012,FOND DU LAC,43.78245,-88.45053,Machinery,27862.0
2012,OZAUKEE,43.528420000000004,-87.94241,Food,0.0
2012,JEFFERSON,42.94273,-88.83499,Fabricated Metals,0.0
2012,TREMPEALEAU,44.295587,-91.225826,Food,0.0
2012,MILWAUKEE,43.0607,-87.94776999999999,Fabricated Metals,5.0
2012,EAU CLAIRE,44.828889000000004,-91.509167,Paper,46.419
